Date,Adj Close
2010-01-11,-1.8288430610705508
2010-01-18,-3.998376293890804
2010-01-25,-1.2352763515554255
2010-02-01,-4.035044799853216
2010-02-08,4.9264694166945455
2010-02-15,2.645205375446058
2010-02-22,-1.6184150184179735
2010-03-01,3.5246530231718864
2010-03-08,0.7175330805990088
2010-03-15,-0.7383798906851591
2010-03-22,-0.21211989132488007
2010-03-29,3.5714805701556385
2010-04-05,0.3950179937022069
2010-04-12,-2.794852766148115
2010-04-19,0.12676279511962818
2010-04-26,-2.84711332345452
2010-05-03,-6.899155930697464
2010-05-10,0.8604921187828962
2010-05-17,-4.972245000946196
2010-05-24,2.801241308352287
2010-05-31,-0.43747074111740725
2010-06-07,3.1276347363642154
2010-06-14,1.309645468123577
2010-06-21,0.5990254197833611
2010-06-28,-5.235715167222022
2010-07-05,3.3306202181344613
2010-07-12,-1.7912281807297203
2010-07-19,6.390862862734403
2010-07-26,1.7972649005624008
2010-08-02,0.8590683551803258
2010-08-09,-2.688890520596221
2010-08-16,0.623264517686839
2010-08-23,-1.6377461493468526
2010-08-30,1.6680643439811016
2010-09-06,0.19196448656999543
2010-09-13,0.42211145538642025
2010-09-20,1.6500469525555506
2010-09-27,2.9811132617748815
2010-10-04,0.8258696549858335
2010-10-11,1.4419071022045316
2010-10-18,-3.2020047333983004
2010-10-25,1.6438947217028543
2010-11-01,2.7365471962418564
2010-11-08,-3.085101987411687
2010-11-15,0.7546150894595538
2010-11-22,-3.768794606335868
2010-11-29,2.2572039984756653
2010-12-06,-2.0411088495828955
2010-12-13,-0.5282256884492686
2010-12-20,0.74285462114414
2010-12-27,1.1958648482901513
2011-01-03,1.0850587980665072
2011-01-10,1.2604022438871265
2011-01-17,-2.547223005356636
2011-01-24,-3.522196346173323
2011-01-31,-2.142493028276715
2011-02-07,0.7461428855965346
2011-02-14,3.5145081817628876
2011-02-21,-1.7100797743399898
2011-02-28,1.6576237238987712
2011-03-07,-1.9511262718343803
2011-03-14,0.2924195846142341
2011-03-21,1.324760765550237
2011-03-28,2.2164507275034717
2011-04-04,-0.7940174395103083
2011-04-11,-2.9599231642364443
2011-04-18,0.5608541779137388
2011-04-25,-1.3794029049479573
2011-05-02,-2.594771142999708
2011-05-09,-1.8349193535867836
2011-05-16,-1.008934925278726
2011-05-23,2.7125900602265274
2011-05-30,0.07154522124581675
2011-06-06,-2.5551359164451948
2011-06-13,-2.610970221860698
2011-06-20,-0.07042253521126751
2011-06-27,3.895635642525863
2011-07-04,-2.9671577751837708
2011-07-11,-3.308243785866405
2011-07-18,1.3315847876525844
2011-07-25,-2.400862784138047
2011-08-01,-9.985889873008858
2011-08-08,0.9896315322291294
2011-08-15,-1.9168552353524215
2011-08-22,1.7217053081147071
2011-08-29,5.962399955014908
2011-09-05,-1.3337578716479115
2011-09-12,2.5673204489225165
2011-09-19,-6.956825729767524
2011-09-26,-1.7020477174525594
2011-10-03,-2.0640623805519454
2011-10-10,7.388182031067059
2011-10-17,0.408867890241682
2011-10-24,7.706089946611172
2011-10-31,-1.4164972358980399
2011-11-07,-0.20964717913755093
2011-11-14,-3.101781474712628
2011-11-21,-3.2380885230297363
2011-11-28,5.450504608882567
2011-12-05,0.6046366997201291
2011-12-12,-3.672985781990523
2011-12-19,2.8593329411555013
2011-12-26,-1.6412193896119698
2012-01-02,3.252634175564717
2012-01-09,0.9334470989761146
2012-01-16,5.351074441645398
2012-01-23,0.9500577737835414
2012-01-30,3.677031667302555
2012-02-06,-1.8691445482006186
2012-02-13,3.4469827182099344
2012-02-20,-0.3942359978249099
2012-02-27,2.7887721213775585
2012-03-05,-1.5903927296332387
2012-03-12,1.4691772607339892
2012-03-19,-2.764316529755928
2012-03-26,-1.9783325482807368
2012-04-02,-1.2711010525336741
2012-04-09,-2.488577664034164
2012-04-16,0.6247383505619375
2012-04-23,-1.2849233526418535
2012-04-30,-1.4102543320743677
2012-05-07,-2.262376481807271
2012-05-14,-8.296744890234676
2012-05-21,-0.09172124080494282
2012-05-28,-1.9462754530598758
2012-06-04,1.9231129337303088
2012-06-11,3.0773470512585055
2012-06-18,-1.1852776044915747
2012-06-25,-1.9570707070707072
2012-07-02,1.9115076809861131
2012-07-09,-1.918980394988623
2012-07-16,-0.25031749829746985
2012-07-23,4.350954885137015
2012-07-30,1.2413134581719776
2012-08-06,3.538555584665093
2012-08-13,-0.3356893439719344
2012-08-20,-1.110321248434376
2012-08-27,-2.336288638619788
2012-09-03,2.208163193775081
2012-09-10,6.488228939832985
2012-09-17,-1.2639884067305318
2012-09-24,-3.4964122635355532
2012-10-01,-1.0206840611058587
2012-10-08,1.0073072457829735
2012-10-15,-0.4056657989925938
2012-10-22,-2.7918264824683514
2012-10-29,1.9309670548387725
2012-11-05,-1.755648048233216
2012-11-12,-3.4101607447958426
2012-11-19,3.9204360853398734
2012-11-26,-0.17195261750095892
2012-12-03,1.7607655502392294
2012-12-10,1.911535896865968
2012-12-17,2.3521516651287655
2012-12-24,-0.09015358893241787
2012-12-31,2.577437983987396
2013-01-07,-1.6409961134302598
2013-01-14,0.7463778720913306
2013-01-21,-1.26864226225063
2013-01-28,-1.3388916135360418
2013-02-04,-3.0703716591274355
2013-02-11,-1.0171287907278836
2013-02-18,-2.0827936376353606
2013-02-25,0.3298234474487183
2013-03-04,2.7230855776668283
2013-03-11,-2.6765697465473304
2013-03-18,-2.8592027290791133
2013-03-25,2.007494162156287
2013-04-01,-2.30870244179443
2013-04-08,-0.15985177380973825
2013-04-15,-1.8812655786620058
2013-04-22,0.5989356375975863
2013-04-29,2.2782570227825705
2013-05-06,-0.68483275663207
2013-05-13,0.10161863976192453
2013-05-20,2.2514683489232024
2013-05-27,-5.141297025139169
2013-06-03,-3.5267072851642767
2013-06-10,-4.430539142563783
2013-06-17,-4.613638206438009
2013-06-24,0.8521761305678277
2013-07-01,-4.734812567166069
2013-07-08,0.7144437071444409
2013-07-15,4.100322842773374
2013-07-22,4.265822784810136
2013-07-29,-1.918174092509406
2013-08-05,2.8902091843049815
2013-08-12,3.336340852130326
2013-08-19,1.276703079221564
2013-08-26,-4.193727608866416
2013-09-02,7.480803071508557
2013-09-09,0.09116448678114786
2013-09-16,0.5799472099334624
2013-09-23,-0.6856403622250928
2013-09-30,-1.65615288710248
2013-10-07,0.5695472005146751
2013-10-14,4.191909689557849
2013-10-21,-2.2102640037560017
2013-10-28,-0.26036857849836004
2013-11-04,-3.265880436191282
2013-11-11,2.3024364102662176
2013-11-18,-1.217915138816139
2013-11-25,-0.6041552243328696
2013-12-02,-2.9305285621736954
2013-12-09,-1.7529051507537696
2013-12-16,2.267686959301507
2013-12-23,0.1582463954987734
2013-12-30,-0.5578637330056369
2014-01-06,-2.5205468704026956
2014-01-13,-1.0342884739214409
2014-01-20,-2.8364035622788775
2014-01-27,-0.30970766107937253
2014-02-03,0.9131174038077949
2014-02-10,0.2641760619045641
2014-02-17,-1.7032841642289576
2014-02-24,-0.603630223723095
2014-03-03,-1.8049008366246233
2014-03-10,-2.7636017645532363
2014-03-17,5.3707245474358345
2014-03-24,5.0378843840357845
2014-03-31,2.6402507635428396
2014-04-07,1.53674484162718
2014-04-14,0.4723620028148856
2014-04-21,-1.368206938900829
2014-04-28,3.0759353294811165
2014-05-05,0.22650056625141968
2014-05-12,1.6497175141243048
2014-05-19,-2.5011116051578464
2014-05-26,-2.6355793714133657
2014-06-02,3.688596576826253
2014-06-09,3.158350430085255
2014-06-16,-0.30835477220063634
2014-06-23,-2.7105677367399994
2014-06-30,1.6893353650506926
2014-07-07,1.3523263342891445
2014-07-14,4.064907093052961
2014-07-21,1.4172206338905147
2014-07-28,-3.3171339132840982
2014-08-04,-0.5903082124394055
2014-08-11,2.5030140535871714
2014-08-18,2.5331788497998664
2014-08-25,4.932627938432033
2014-09-01,-0.9904059522255593
2014-09-08,-6.1848024917189885
2014-09-15,1.512436762225966
2014-09-22,-0.9984599145166029
2014-09-29,-4.670348877857789
2014-10-06,1.4154748808214102
2014-10-13,0.7448654903095209
2014-10-20,-6.788816308951262
2014-10-27,5.1751025201671075
2014-11-03,-2.5737245785205642
2014-11-10,-2.7262649606373146
2014-11-17,8.328826392644672
2014-11-24,-2.5319164110976344
2014-12-01,-4.888043319186297
2014-12-08,-7.674257578088939
2014-12-15,3.435273530269578
2014-12-22,0.9949447141044399
2014-12-29,-3.2565559876358563
2015-01-05,0.6761213720316572
2015-01-12,0.36240786240786527
2015-01-19,-0.4937062651733104
2015-01-26,-3.827780625320354
2015-02-02,4.016372473778462
2015-02-09,3.779308083292343
2015-02-16,1.1888774784738043
2015-02-23,0.6733283890862252
2015-03-02,-3.1056743500765704
2015-03-09,-2.7710530001400557
2015-03-16,6.936784920569594
2015-03-23,-3.6022860661573675
2015-03-30,6.044515420700658
2015-04-06,2.0537243755059054
2015-04-13,-0.47773637805732516
2015-04-20,4.89111296450746
2015-04-27,-0.6449446937837888
2015-05-04,1.6361663910082092
2015-05-11,0.1749811895221276
2015-05-18,-5.016681514087584
2015-05-25,-2.973683726575571
2015-06-01,0.40371493555724225
2015-06-08,0.7079078020878482
2015-06-15,0.7516682912199091
2015-06-22,0.498613927700986
2015-06-29,-2.773201029305594
2015-07-06,0.13709324244559618
2015-07-13,-0.4734650415470276
2015-07-20,-5.914944022009094
2015-07-27,3.2875766559720576
2015-08-03,-4.498181460729378
2015-08-10,-2.2006299277435803
2015-08-17,-3.763576660772927
2015-08-24,3.1364829396325566
2015-08-31,-1.3911863256563572
2015-09-07,-0.20861112305905483
2015-09-14,1.8598737096183315
2015-09-21,-5.147681110358837
2015-09-28,4.911779795230986
2015-10-05,4.900814321859115
2015-10-12,-4.260407799262234
2015-10-19,0.7642476077567961
2015-10-26,-3.6304809126625592
2015-11-02,2.289127733327523
2015-11-09,-0.85679575438522
2015-11-16,3.4868972633660844
2015-11-23,-4.707202060699222
2015-11-30,-1.1161249536764561
2015-12-07,-0.21604461982760448
2015-12-14,-2.9869871639087164
2015-12-21,0.2368427045615018
2015-12-28,-1.5108485743496547
2016-01-04,-6.316032295271046
2016-01-11,-5.030532847434255
2016-01-18,-1.3949026420182031
2016-01-25,6.244905471851903
2016-02-01,0.4603276741077966
2016-02-08,-1.9314150571541178
2016-02-15,4.358420418006426
2016-02-22,0.1203572202296499
2016-02-29,18.012646358762296
2016-03-07,1.1286543750636646
2016-03-14,2.369104937649835
2016-03-21,-2.278854668896979
2016-03-28,1.8225023662323592
2016-04-04,-0.5320200941418496
2016-04-11,5.835802199113194
2016-04-18,-0.6011873450063931
2016-04-25,1.895743554849938
2016-05-02,-4.067815473651015
2016-05-09,0.16628639931939304
2016-05-16,-4.017064319357577
2016-05-23,-1.3514872393057487
2016-05-30,3.196672850706417
2016-06-06,-2.3647247081135525
2016-06-13,0.22661972400954689
2016-06-20,1.1527435700730893
2016-06-27,4.247081129627772
2016-07-04,1.7383646353837712
2016-07-11,4.585912948570781
2016-07-18,2.5621648853862977
2016-07-25,0.536823269358977
2016-08-01,0.6159698471417618
2016-08-08,1.1047328350184626
2016-08-15,1.3739750934852024
2016-08-22,-2.340141119139072
2016-08-29,3.291981426294277
2016-09-05,-2.7106816961889435
2016-09-12,-1.5862068965517229
2016-09-19,2.8328661527680543
2016-09-26,-0.5622093122306104
2016-10-03,4.6978600921753655
2016-10-10,1.0767644700453216
2016-10-17,3.7900497029157876
2016-10-24,0.3119735446434069
2016-10-31,-4.214094669403501
2016-11-07,-3.9189584077405137
2016-11-14,1.3145444714787846
2016-11-21,2.6633534571895545
2016-11-28,-2.0192010916356695
2016-12-05,0.3067179521188512
2016-12-12,-3.490851390886096
2016-12-19,-0.7741184127147194
2016-12-26,3.9525691699604737
2017-01-02,2.3876334534345123
2017-01-09,3.222249249979736
2017-01-16,1.365235970590084
2017-01-23,2.344972954541924
2017-01-30,-1.6355210951933818
2017-02-06,1.8028142993503193
2017-02-13,2.454442344045371
2017-02-20,-1.6029993505343287
2017-02-27,0.18601302091145744
2017-03-06,-3.160842092654148
2017-03-13,-0.7189795129493581
2017-03-20,-0.5544307740227405
2017-03-27,1.7696620415322384
2017-04-03,-0.6016865690016027
2017-04-10,-2.7355905438669836
2017-04-17,1.48823735396173
2017-04-24,2.5752419190414155
2017-05-01,0.46939742825251596
2017-05-08,3.82285801247908
2017-05-15,-8.183577145202426
2017-05-22,2.308465971678997
2017-05-29,-2.456112974955138
2017-06-05,-0.47991553486586014
2017-06-12,-0.940348169937788
2017-06-19,-0.8746308376334611
2017-06-26,2.967898243488798
2017-07-03,-0.9189189189189206
2017-07-10,4.9966304033888465
2017-07-17,-1.1492144996637976
2017-07-24,1.2568795992826676
2017-07-31,2.139029268516124
2017-08-07,0.6891087924900674
2017-08-14,2.013094018616668
2017-08-21,3.433020446772894
2017-08-28,1.1945296451585596
2017-09-04,1.607274446282836
2017-09-11,3.664527429220432
2017-09-18,-0.4844436817719844
2017-09-25,-1.4537737100411174
2017-10-02,2.3703125420626137
2017-10-09,1.2293734797186318
2017-10-16,-0.7780231198856957
2017-10-23,-0.5432577136050054
2017-10-30,-2.7126987469727304
2017-11-06,-2.366231482107828
2017-11-13,1.7612171936923104
2017-11-20,0.980432207198012
2017-11-27,-2.5526922610138003
2017-12-04,0.6476253736300341
2017-12-11,-0.17048891822031287
2017-12-18,3.55195019832526
2017-12-25,1.6159708460239175
2018-01-01,3.4933640480615757
2018-01-08,0.35158275473941014
2018-01-15,2.357937718181713
2018-01-22,5.307805959123368
2018-01-29,-1.7420584349534085
2018-02-05,-3.738651372544355
2018-02-12,4.48213204118717
2018-02-19,3.274770777876368
2018-02-26,-1.7550089927027335
2018-03-05,0.7112790196009744
2018-03-12,-1.7193270889534706
2018-03-19,-0.5996277360224345
2018-03-26,1.1721203645543188
2018-04-02,-0.6395989035447358
2018-04-09,-0.5729780712096177
2018-04-16,1.4418858348945962
2018-04-23,1.0461718293395705
2018-04-30,-3.8486899184452583
2018-05-07,2.5289347674390728
2018-05-14,-2.5088007509974197
2018-05-21,-5.035988541440983
2018-05-28,-2.101447438464854
2018-06-04,-5.56447436561367
2018-06-11,-2.9941597433577383
2018-06-18,-0.16535232765200192
2018-06-25,3.0039212355430944
2018-07-02,3.08810796696124
2018-07-09,2.1117184375416542
2018-07-16,2.5811421260151013
2018-07-23,1.64819080831351
2018-07-30,1.9645406055142312
2018-08-06,-6.042856265733409
2018-08-13,-0.6338709255822472
2018-08-20,0.30646200791804024
2018-08-27,0.5454879232120957
2018-09-03,-0.3416886199431368
2018-09-10,-1.2916143216080367
2018-09-17,5.322886422993811
2018-09-24,-0.12839232667035683
2018-10-01,3.7558922134556694
2018-10-08,0.7276305240397463
2018-10-15,1.566551295811669
2018-10-22,1.7810496319164093
2018-10-29,3.1486234251050016
2018-11-05,-3.141858650290097
2018-11-12,3.355869268224332
2018-11-19,-2.5814833644015156
2018-11-26,3.7968224515829707
2018-12-03,-1.5518859492313242
2018-12-10,-0.7546955682914414
2018-12-17,-2.0045740423098923
2018-12-24,2.5555153622647264
2018-12-31,4.498958890393356
2019-01-07,1.9784192245293486
2019-01-14,2.6041555446411513
2019-01-21,1.6441720345067967
2019-01-28,0.18837597387306726
2019-02-04,-2.573037267144218
2019-02-11,2.2896279747857795
2019-02-18,0.36913233394171296
2019-02-25,-3.3528798806775173
2019-03-04,0.8044057333727928
2019-03-11,3.955329523410067
2019-03-18,-5.449025086496462
2019-03-25,1.7922867658825448
2019-04-01,1.7743541371901594
2019-04-08,-4.359064134777768
2019-04-15,1.83364737550471
2019-04-22,1.7530503922688068
2019-04-29,-0.23691757762167587
2019-05-06,-1.8227647696025362
2019-05-13,-4.524814869825377
2019-05-20,4.039203049126039
2019-05-27,3.6335284316657335
2019-06-03,0.8152117901679912
2019-06-10,0.2238783083386986
2019-06-17,4.052427580579354
2019-06-24,-1.0253595130032434
2019-07-01,3.092099398813475
2019-07-08,-0.17581108474478135
2019-07-15,-0.43693338209535026
2019-07-22,-0.6118779723929935
2019-07-29,-0.1410245188146142
2019-08-05,1.2875703683503215
2019-08-12,-4.029001115427522
2019-08-19,-2.1431577259884205
2019-08-26,3.550841123409132
2019-09-02,1.7797992781925176
2019-09-09,0.5498615631223558
2019-09-16,1.2714852996589476
2019-09-23,0.24900540942784932
2019-09-30,-2.404880184244085
2019-10-07,1.2491345769422013
2019-10-14,0.8638955235380275
2019-10-21,2.516017530960868
2019-10-28,0.7749338698260111
2019-11-04,-0.5240489482051136
2019-11-11,-0.9960140854230692
2019-11-18,2.003622474356437
2019-11-25,-0.4222941890847487
2019-12-02,2.6729370894274407
2019-12-09,1.294926479851699
2019-12-16,2.270688046906222
2019-12-23,1.2274042094839288
2019-12-30,1.0065731889405738
2020-01-06,-1.8724459887687228
2020-01-13,2.575690674701092
2020-01-20,-0.08609193267948845
2020-01-27,-3.898594309657366
2020-02-03,0.0079113228610872
2020-02-10,0.5370484310450951
2020-02-17,-0.6119897535429852
2020-02-24,-8.364634371618829
2020-03-02,-5.927696501939106
2020-03-09,-15.632111187077157
2020-03-16,-18.87926655216624
2020-03-23,9.482771474153484
2020-03-30,-5.29899630936006
2020-04-06,11.71158215651873
2020-04-13,1.6837877500579301
2020-04-20,-4.6322319280921675
2020-04-27,6.869681804303673
2020-05-04,-0.301840856582114
2020-05-11,-3.3714164683602665
2020-05-18,5.951751614941259
2020-05-25,6.364620982561187
2020-06-01,8.27660377790236
2020-06-08,-1.946384606443563
2020-06-15,4.070262406379643
2020-06-22,-2.8351903243176046
2020-06-29,3.123601253277064
2020-07-06,3.3762207409703926
2020-07-13,2.855086372360849
2020-07-20,-0.49179690537283216
2020-07-27,0.517669121525266
2020-08-03,-0.13215174129352913
2020-08-10,-1.3845644897641507
2020-08-17,0.16575730368120212
2020-08-24,0.6126811201623283
2020-08-31,-0.8820966683962705
2020-09-07,-2.84368147606725
2020-09-14,-0.0742148978782664
2020-09-21,-1.313460168887981
2020-09-28,-3.0752894359735716
2020-10-05,3.687670183798497
2020-10-12,0.8473272262855991
2020-10-19,3.0017597574993227
2020-10-26,-7.217064981236421
2020-11-02,7.287763964577665
2020-11-09,3.6835682893679556
2020-11-16,1.4639467238211967
2020-11-23,4.274721336828802
2020-11-30,2.8098575627402145
2020-12-07,1.443500290283417
2020-12-14,2.042957606028284
2020-12-21,0.15125893319962724
2020-12-28,1.2294560357042794
2021-01-04,4.837141468157502
2021-01-11,-3.657746827953978
2021-01-18,-2.763439610960816
2021-01-25,-0.9942648414296928
2021-02-01,3.3773823993379803
2021-02-08,-0.6745882843443796
2021-02-15,-0.3089425434030679
2021-02-22,-7.337386734934482
2021-03-01,4.695778615894941
2021-03-08,-0.9044981857953882
2021-03-15,1.806236860546595
2021-03-22,-1.2398685274732868
2021-03-29,0.41121788449307584
2021-04-05,2.0971254544350337
2021-04-12,2.9268292682926855
2021-04-19,-0.482190333074628
2021-04-26,-1.3573384219696338
2021-05-03,2.6443722980133533
2021-05-10,-0.12864845376030498
2021-05-17,0.5833558963250995
2021-05-24,2.421854607152185
2021-05-31,3.6356830544516106
2021-06-07,-0.5264128613805097
2021-06-14,-0.8003646448961343
2021-06-21,-0.8948249678750853
2021-06-28,0.2876092286414833
2021-07-05,-1.7191393333437777
2021-07-12,0.4241477182128417
2021-07-19,-0.7200698634487135
2021-07-26,-2.600497389107015
2021-08-02,0.8284004236418507
2021-08-09,-1.3158537578373042
2021-08-16,-2.5917124610129183
2021-08-23,2.2235775456786344
2021-08-30,-3.10329969008436
2021-09-06,-2.263689463196872
2021-09-13,-2.4911187722030714
2021-09-20,1.6547169303385623
2021-09-27,-0.33809132879601966
2021-10-04,-0.059344552701501296
2021-10-11,1.6085719603307513
2021-10-18,-7.284906845300398
2021-10-25,-2.629449838187703
2021-11-01,1.2782485193379767
2021-11-08,1.419522246813698
2021-11-15,-3.0824366017006555
2021-11-22,-0.7871111758140481
2021-11-29,2.7840820159649393
2021-12-06,2.558294470353095
2021-12-13,-0.5168989773381094
2021-12-20,-2.1548306452365162
2021-12-27,-0.06578257429140644
