,Return
2010-10-25,0.0058650781294025895
2010-11-01,0.011730156258805179
2010-11-08,0.01759523438820777
2010-11-15,0.023460312517610358
2010-11-22,0.029325390647012946
2010-11-29,0.03519046877641554
2010-12-06,0.04105554690581813
2010-12-13,0.046920625035220716
2010-12-20,0.052785703164623304
2010-12-27,0.05865078129402589
2011-01-03,0.06451585942342848
2011-01-10,0.07038093755283108
2011-01-17,0.07624601568223367
2011-01-24,0.08211109381163627
2011-01-31,0.08797617194103886
2011-02-07,0.09384125007044146
2011-02-14,0.09970632819984405
2011-02-21,0.10557140632924665
2011-02-28,0.11143648445864925
2011-03-07,0.11730616043969762
2011-03-14,0.12317583642074599
2011-03-21,0.12904551240179435
2011-03-28,0.13491527365422284
2011-04-04,0.14078503490665134
2011-04-11,0.14665479615907984
2011-04-18,0.1525254215456521
2011-04-25,0.15839604693222437
2011-05-02,0.16426667231879663
2011-05-09,0.1701372977053689
2011-05-16,0.17600792309194116
2011-05-23,0.18187854847851342
2011-05-30,0.1877491738650857
2011-06-06,0.19361979925165795
2011-06-13,0.19949042463823022
2011-06-20,0.2053619463059884
2011-06-27,0.21123346797374656
2011-07-04,0.21710498964150474
2011-07-11,0.2229765113092629
2011-07-18,0.22884803297702108
2011-07-25,0.23471955464477925
2011-08-01,0.24059107631253743
2011-08-08,0.2464625979802956
2011-08-15,0.25233411964805375
2011-08-22,0.2582056413158119
2011-08-29,0.2640771629835701
2011-09-05,0.26994868465132826
2011-09-12,0.27582020631908644
2011-09-19,0.2816917279868446
2011-09-26,0.28776762353695995
2011-10-03,0.2938457280995642
2011-10-10,0.29992756734057446
2011-10-17,0.3060094065815847
2011-10-24,0.31209124582259495
2011-10-31,0.3181730850636052
2011-11-07,0.32425492430461544
2011-11-14,0.3303367635456257
2011-11-21,0.33641860278663593
2011-11-28,0.3425004420276462
2011-12-05,0.3485822812686564
2011-12-12,0.35466412050966667
2011-12-19,0.3607459597506769
2011-12-26,0.36682779899168716
2012-01-02,0.3729096382326974
2012-01-09,0.37899810838551
2012-01-16,0.3850865785383226
2012-01-23,0.39117504869113523
2012-01-30,0.39726351884394784
2012-02-06,0.40335198899676045
2012-02-13,0.40944045914957305
2012-02-20,0.41552892930238566
2012-02-27,0.42161739945519827
2012-03-05,0.4277058696080109
2012-03-12,0.4337943397608235
2012-03-19,0.4398828099136361
2012-03-26,0.4459712800664487
2012-04-02,0.4520597502192613
2012-04-09,0.4581482203720739
2012-04-16,0.46423669052488653
2012-04-23,0.47032516067769914
2012-04-30,0.47641363083051175
2012-05-07,0.48250210098332436
2012-05-14,0.48859057113613696
2012-05-21,0.4946790412889496
2012-05-28,0.5007675114417621
2012-06-04,0.5068559815945747
2012-06-11,0.5129444517473872
2012-06-18,0.5190329219001998
2012-06-25,0.5251213920530123
2012-07-02,0.5312098622058249
2012-07-09,0.5372983323586374
2012-07-16,0.54338680251145
2012-07-23,0.5494752726642625
2012-07-30,0.5555637428170751
2012-08-06,0.5616522129698877
2012-08-13,0.5677406831227002
2012-08-20,0.5738291532755128
2012-08-27,0.5799176234283253
2012-09-03,0.5860060935811379
2012-09-10,0.5920945637339504
2012-09-17,0.598183033886763
2012-09-24,0.6042715040395755
2012-10-01,0.6103599741923881
2012-10-08,0.6164484443452006
2012-10-15,0.6225369144980132
2012-10-22,0.6286253846508257
2012-10-29,0.6347138548036383
2012-11-05,0.6408023249564508
2012-11-12,0.6468907951092634
2012-11-19,0.652979265262076
2012-11-26,0.6590677354148885
2012-12-03,0.665156205567701
2012-12-10,0.6712446757205136
2012-12-17,0.6773331458733262
2012-12-24,0.6834216160261387
2012-12-31,0.6895100861789513
2013-01-07,0.6955985563317638
2013-01-14,0.7016870264845764
2013-01-21,0.7077754966373889
2013-01-28,0.7138639667902015
2013-02-04,0.719952436943014
2013-02-11,0.7260409070958266
2013-02-18,0.7321293772486391
2013-02-25,0.7382178474014517
2013-03-04,0.7443063175542642
2013-03-11,0.7503947877070768
2013-03-18,0.7564832578598893
2013-03-25,0.7625717280127019
2013-04-01,0.7686601981655145
2013-04-08,0.774748668318327
2013-04-15,0.7808371384711396
2013-04-22,0.7869256086239521
2013-04-29,0.7930140787767647
2013-05-06,0.7991025489295772
2013-05-13,0.8051910190823898
2013-05-20,0.8112794892352023
2013-05-27,0.8173679593880149
2013-06-03,0.8234564295408274
2013-06-10,0.82954489969364
2013-06-17,0.8356333698464525
2013-06-24,0.8417218399992651
2013-07-01,0.8478103101520776
2013-07-08,0.8538987803048902
2013-07-15,0.8599872504577027
2013-07-22,0.8660757206105153
2013-07-29,0.8721641907633279
2013-08-05,0.8782526609161404
2013-08-12,0.884341131068953
2013-08-19,0.8904296012217655
2013-08-26,0.8965180713745781
2013-09-02,0.9026065415273906
2013-09-09,0.9086950116802032
2013-09-16,0.9147834818330157
2013-09-23,0.9208719519858283
2013-09-30,0.9269604221386408
2013-10-07,0.9330488922914534
2013-10-14,0.9391373624442659
2013-10-21,0.9452258325970785
2013-10-28,0.951314302749891
2013-11-04,0.9574027729027036
2013-11-11,0.9634912430555161
2013-11-18,0.9695797132083287
2013-11-25,0.9756681833611413
2013-12-02,0.9817566535139538
2013-12-09,0.9878451236667664
2013-12-16,0.9939335938195789
2013-12-23,1.0000220639723916
2013-12-30,1.0061105341252041
2014-01-06,1.0121990042780167
2014-01-13,1.0182874744308292
2014-01-20,1.0243759445836418
2014-01-27,1.0304644147364543
2014-02-03,1.036552884889267
2014-02-10,1.0426413550420794
2014-02-17,1.048729825194892
2014-02-24,1.0548182953477045
2014-03-03,1.060906765500517
2014-03-10,1.0669952356533297
2014-03-17,1.0730837058061422
2014-03-24,1.0791721759589548
2014-03-31,1.0852606461117673
2014-04-07,1.0913491162645799
2014-04-14,1.0974375864173924
2014-04-21,1.103526056570205
2014-04-28,1.1096145267230175
2014-05-05,1.11570299687583
2014-05-12,1.1217914670286426
2014-05-19,1.1278799371814552
2014-05-26,1.1339684073342677
2014-06-02,1.1400568774870803
2014-06-09,1.1461453476398928
2014-06-16,1.1522338177927054
2014-06-23,1.158322287945518
2014-06-30,1.1644107580983305
2014-07-07,1.170499228251143
2014-07-14,1.1765876984039556
2014-07-21,1.1826761685567682
2014-07-28,1.1887646387095807
2014-08-04,1.1948531088623933
2014-08-11,1.2009415790152058
2014-08-18,1.2070300491680184
2014-08-25,1.213118519320831
2014-09-01,1.2192069894736435
2014-09-08,1.225295459626456
2014-09-15,1.2313839297792686
2014-09-22,1.2374723999320811
2014-09-29,1.2435608700848937
2014-10-06,1.2496493402377062
2014-10-13,1.2557378103905188
2014-10-20,1.2618262805433313
2014-10-27,1.267914750696144
2014-11-03,1.2740032208489565
2014-11-10,1.280091691001769
2014-11-17,1.286181489173088
2014-11-24,1.292271287344407
2014-12-01,1.2983610855157262
2014-12-08,1.3044508836870452
2014-12-15,1.3105406818583643
2014-12-22,1.3166304800296833
2014-12-29,1.3227202782010024
2015-01-05,1.3288100763723214
2015-01-12,1.3348998745436405
2015-01-19,1.3409896727149595
2015-01-26,1.3470794708862786
2015-02-02,1.3531692690575976
2015-02-09,1.3592590672289167
2015-02-16,1.3653488654002357
2015-02-23,1.3714386635715548
2015-03-02,1.3775284617428738
2015-03-09,1.3836182599141928
2015-03-16,1.389708058085512
2015-03-23,1.395797856256831
2015-03-30,1.40188765442815
2015-04-06,1.407977452599469
2015-04-13,1.414067250770788
2015-04-20,1.4201570489421071
2015-04-27,1.4262468471134262
2015-05-04,1.4323366452847452
2015-05-11,1.4384264434560643
2015-05-18,1.4445162416273833
2015-05-25,1.4506060397987024
2015-06-01,1.4566958379700214
2015-06-08,1.4627856361413405
2015-06-15,1.4688754343126595
2015-06-22,1.4749652324839786
2015-06-29,1.4810550306552976
2015-07-06,1.4871448288266167
2015-07-13,1.4932346269979357
2015-07-20,1.4993244251692548
2015-07-27,1.5054142233405738
2015-08-03,1.511504021511893
2015-08-10,1.517593819683212
2015-08-17,1.523683617854531
2015-08-24,1.52977341602585
2015-08-31,1.535863214197169
2015-09-07,1.5419530123684881
2015-09-14,1.5480428105398072
2015-09-21,1.5541326087111262
2015-09-28,1.5602224068824453
2015-10-05,1.5663122050537643
2015-10-12,1.5724020032250834
2015-10-19,1.5784918013964024
2015-10-26,1.5845815995677215
2015-11-02,1.5906713977390405
2015-11-09,1.5967611959103596
2015-11-16,1.6028509940816786
2015-11-23,1.6089407922529977
2015-11-30,1.6150305904243167
2015-12-07,1.6211203885956358
2015-12-14,1.6272101867669548
2015-12-21,1.6345560949714117
2015-12-28,1.6419020031758687
2016-01-04,1.6492488557426466
2016-01-11,1.6565957083094245
2016-01-18,1.6639425608762024
2016-01-25,1.6712894134429803
2016-02-01,1.6786362660097582
2016-02-08,1.6859831185765362
2016-02-15,1.693329971143314
2016-02-22,1.700676823710092
2016-02-29,1.70802367627687
2016-03-07,1.7153705288436478
2016-03-14,1.7227173814104257
2016-03-21,1.7300642339772037
2016-03-28,1.7374110865439816
2016-04-04,1.7447579391107595
2016-04-11,1.7521047916775374
2016-04-18,1.7594516442443153
2016-04-25,1.7667984968110932
2016-05-02,1.7741453493778712
2016-05-09,1.781492201944649
2016-05-16,1.788839054511427
2016-05-23,1.796185907078205
2016-05-30,1.8035327596449828
2016-06-06,1.8108796122117607
2016-06-13,1.8182264647785387
2016-06-20,1.8255869792077961
2016-06-27,1.8329474936370536
2016-07-04,1.840308008066311
2016-07-11,1.8476685224955685
2016-07-18,1.855029036924826
2016-07-25,1.8623895513540834
2016-08-01,1.8697500657833408
2016-08-08,1.8771105802125982
2016-08-15,1.8844710946418557
2016-08-22,1.8918316090711131
2016-08-29,1.8991921235003706
2016-09-05,1.906552637929628
2016-09-12,1.9139131523588855
2016-09-19,1.921273666788143
2016-09-26,1.9286341812174004
2016-10-03,1.9359946956466578
2016-10-10,1.9433552100759153
2016-10-17,1.9507157245051727
2016-10-24,1.9580762389344302
2016-10-31,1.9654367533636876
2016-11-07,1.972797267792945
2016-11-14,1.9801577822222025
2016-11-21,1.98751829665146
2016-11-28,1.9948788110807174
2016-12-05,2.002239325509975
2016-12-12,2.009599839939232
2016-12-19,2.0169603543684893
2016-12-26,2.0243208687977465
2017-01-02,2.0316813832270038
2017-01-09,2.039041897656261
2017-01-16,2.046402412085518
2017-01-23,2.0537629265147754
2017-01-30,2.0611234409440327
2017-02-06,2.06848395537329
2017-02-13,2.075844469802547
2017-02-20,2.0832049842318043
2017-02-27,2.0905654986610616
2017-03-06,2.097926013090319
2017-03-13,2.105286527519576
2017-03-20,2.1126470419488332
2017-03-27,2.1200075563780905
2017-04-03,2.1273680708073477
2017-04-10,2.134728585236605
2017-04-17,2.142089099665862
2017-04-24,2.1494496140951194
2017-05-01,2.1568101285243766
2017-05-08,2.164170642953634
2017-05-15,2.171531157382891
2017-05-22,2.1788916718121483
2017-05-29,2.1862521862414055
2017-06-05,2.1936127006706627
2017-06-12,2.20097321509992
2017-06-19,2.208333729529177
2017-06-26,2.2156942439584344
2017-07-03,2.2230547583876916
2017-07-10,2.230415272816949
2017-07-17,2.237775787246206
2017-07-24,2.2451363016754633
2017-07-31,2.2524968161047205
2017-08-07,2.2598573305339777
2017-08-14,2.267217844963235
2017-08-21,2.274578359392492
2017-08-28,2.2819388738217494
2017-09-04,2.2892993882510067
2017-09-11,2.296659902680264
2017-09-18,2.3040309118341504
2017-09-25,2.311401920988037
2017-10-02,2.3187729301419235
2017-10-09,2.32614393929581
2017-10-16,2.3335149484496966
2017-10-23,2.340885957603583
2017-10-30,2.3482569667574698
2017-11-06,2.3556279759113563
2017-11-13,2.362998985065243
2017-11-20,2.3703699942191294
2017-11-27,2.377741003373016
2017-12-04,2.3851120125269025
2017-12-11,2.392483021680789
2017-12-18,2.3998540308346756
2017-12-25,2.407225039988562
2018-01-01,2.4145960491424487
2018-01-08,2.4219670582963353
2018-01-15,2.429338067450222
2018-01-22,2.4367090766041084
2018-01-29,2.444080085757995
2018-02-05,2.4514510949118815
2018-02-12,2.4588236341252405
2018-02-19,2.4661961733385995
2018-02-26,2.4735687125519585
2018-03-05,2.4809412517653175
2018-03-12,2.4883137909786766
2018-03-19,2.4956863301920356
2018-03-26,2.5030588694053946
2018-04-02,2.5104314086187536
2018-04-09,2.5178039478321126
2018-04-16,2.5251764870454716
2018-04-23,2.5325490262588306
2018-04-30,2.5399215654721896
2018-05-07,2.5472941046855486
2018-05-14,2.5546666438989076
2018-05-21,2.5620391831122666
2018-05-28,2.5694117223256256
2018-06-04,2.5767842615389847
2018-06-11,2.5841568007523437
2018-06-18,2.5915293399657027
2018-06-25,2.5989018791790617
2018-07-02,2.6062744183924207
2018-07-09,2.6136469576057797
2018-07-16,2.621020679899507
2018-07-23,2.6283944021932344
2018-07-30,2.6357681244869617
2018-08-06,2.643141846780689
2018-08-13,2.6505155690744164
2018-08-20,2.657889291368144
2018-08-27,2.665263013661871
2018-09-03,2.6726367359555985
2018-09-10,2.680010458249326
2018-09-17,2.687384180543053
2018-09-24,2.6947579028367805
2018-10-01,2.702131625130508
2018-10-08,2.709505347424235
2018-10-15,2.7168790697179626
2018-10-22,2.72425279201169
2018-10-29,2.7316265143054173
2018-11-05,2.7390002365991446
2018-11-12,2.746373958892872
2018-11-19,2.7537476811865993
2018-11-26,2.761121839085023
2018-12-03,2.7684959969834466
2018-12-10,2.7758701548818703
2018-12-17,2.783244312780294
2018-12-24,2.7906184706787176
2018-12-31,2.7979926285771413
2019-01-07,2.805366786475565
2019-01-14,2.8127409443739886
2019-01-21,2.8201151022724122
2019-01-28,2.827489260170836
2019-02-04,2.8348634180692596
2019-02-11,2.8422375759676832
2019-02-18,2.849611733866107
2019-02-25,2.8569858917645305
2019-03-04,2.864360049662954
2019-03-11,2.871734207561378
2019-03-18,2.8791083654598015
2019-03-25,2.886482523358225
2019-04-01,2.893856681256649
2019-04-08,2.9012308391550725
2019-04-15,2.908604997053496
2019-04-22,2.91597915495192
2019-04-29,2.9233533128503435
2019-05-06,2.930727470748767
2019-05-13,2.938101628647191
2019-05-20,2.9454757865456145
2019-05-27,2.952849944444038
2019-06-03,2.960224102342462
2019-06-10,2.9675982602408855
2019-06-17,2.974972418139309
2019-06-24,2.982346576037733
2019-07-01,2.9897207339361564
2019-07-08,2.99709489183458
2019-07-15,3.0044690497330038
2019-07-22,3.0118432076314274
2019-07-29,3.019217365529851
2019-08-05,3.0265915234282748
2019-08-12,3.0339656813266984
2019-08-19,3.041339839225122
2019-08-26,3.0487139971235457
2019-09-02,3.0560881550219694
2019-09-09,3.063462312920393
2019-09-16,3.0708364708188167
2019-09-23,3.0782106287172404
2019-09-30,3.085584786615664
2019-10-07,3.0929589445140877
2019-10-14,3.1003331024125114
2019-10-21,3.107707260310935
2019-10-28,3.1150814182093587
2019-11-04,3.1224555761077823
2019-11-11,3.129829734006206
2019-11-18,3.1372038919046297
2019-11-25,3.1445780498030533
2019-12-02,3.151952207701477
2019-12-09,3.1593263655999007
2019-12-16,3.1667005234983243
2019-12-23,3.174074681396748
2019-12-30,3.1814488392951716
